id,label,number_corners,length_width_ratio,perimeter_area_ratio,ratio_of_areas,solidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,Phildelphus,6,2.238095238,0.013512162,1.516735622,0.982341163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Phildelphus,11,2.232484076,0.012230309,1.5798487,0.961951155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,Phildelphus,11,2.065217391,0.010924186,1.608040201,0.956854829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,Phildelphus,5,2.235087719,0.013881587,1.674506766,0.949228922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,Phildelphus,10,2.088957055,0.011907048,1.579113586,0.958277486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Phildelphus,14,1.563380282,0.009575258,1.452756087,0.978044606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,Phildelphus,3,2.132450331,0.012923266,1.615308589,0.965680944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,Phildelphus,19,1.939473684,0.010641703,1.600598953,0.963503043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Phildelphus,4,2.208053691,0.012952005,1.611472715,0.967135074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,Populus,1,1.533665835,0.012824709,1.877012185,0.891500793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,Populus,3,1.43358396,0.012579191,1.737847222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,Populus,4,1.322418136,0.012168857,1.586175143,0.934285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Populus,4,1.515463918,0.012663138,1.735146482,0.91872202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Populus,4,1.602150538,0.012287421,1.684767246,0.929158637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Populus,4,1.548969072,0.012357501,1.772214622,0.916046084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,Populus,3,1.573643411,0.012722724,1.792307049,0.902803047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,Populus,3,1.397560976,0.01220541,1.785440147,0.923325947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Populus,2,1.426395939,0.011900329,1.682673091,0.935237768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Populus,4,1.496221662,0.012486312,1.793238228,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,Populus,4,1.183673469,0.012611259,1.746773202,0.888542518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,Populus,6,1.20045045,0.013128322,1.79690205,0.891529541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,Populus,4,1.148230089,0.012425708,1.780648687,0.891582706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,Populus,2,1.102222222,0.012064302,1.695687848,0.900555732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,Populus,5,1.212765957,0.012234366,1.64692623,0.905039775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,Populus,3,1.183066362,0.012509862,1.713972507,0.896102825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,Populus,7,1.139689579,0.012875081,1.758764842,0.869122338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,Populus,3,1.053691275,0.012086108,1.600360303,0.90403958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Populus,8,1.167800454,0.012511008,1.724173271,0.888802878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Populus,5,1.130530973,0.012593425,1.754359847,0.88687504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Populus,6,1.237762238,0.012464411,1.66728147,0.893485414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,Populus,6,1.269230769,0.014156671,1.66018066,0.900761193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Populus,5,1.275058275,0.012163874,1.670223064,0.892340136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,Populus,5,1.538043478,0.012634164,1.54071707,0.902511592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,Populus,5,1.439528024,0.015010833,1.706716187,0.883773662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,Populus,6,1.265582656,0.014876182,1.726268232,0.874706844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,Populus,5,1.219907407,0.012637097,1.666866791,0.904582236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,Populus,5,1.191873589,0.011977815,1.605535192,0.897925502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Populus,6,1.120204604,0.014679936,1.697539797,0.896126626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,Populus,4,1.224586288,0.012079896,1.584006246,0.905039644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,Prunus,86,2.27173913,0.016560828,1.749023576,0.88747828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,Prunus,59,2.444108761,0.014771696,1.699849553,0.907989183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,Prunus,84,2.705357143,0.014453584,1.709048179,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,Prunus,91,2.503597122,0.012726642,1.717457512,0.908906363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Prunus,83,2.692090395,0.016081055,1.698008365,0.896610193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,Prunus,85,2.181818182,0.014692839,1.678327134,0.896634884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Prunus,72,2.90060241,0.013466613,1.62226507,0.924080402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,Prunus,68,2.507204611,0.015049404,1.743386289,0.899227334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,Prunus,90,2.246537396,0.017092882,1.690071004,0.896737945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Prunus,86,2.711956522,0.013218221,1.668812905,0.905370434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,Prunus,52,1.957055215,0.014605778,1.636759973,0.928463472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,Prunus,52,2.349090909,0.017005328,1.71161276,0.918360322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,Prunus,58,2.184491979,0.013472267,1.746524761,0.93061555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,Prunus,60,1.645539906,0.012764751,1.627620262,0.936264844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,Prunus,53,2.029325513,0.015185392,1.800666936,0.916459732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,Prunus,91,1.755144033,0.011630927,1.607231335,0.921996178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Prunus,74,1.771698113,0.011808929,1.741834549,0.893499994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,Prunus,75,1.75,0.013179117,1.637839559,0.918299607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,Prunus,100,1.859913793,0.012845591,1.721481112,0.917138994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,Prunus,88,1.829885057,0.013111086,1.655669038,0.919982373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,Pterocarya,6,3.541237113,0.017799102,1.473434011,0.966860113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,Pterocarya,34,3.395939086,0.01742861,1.359153114,0.966358191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,Pterocarya,34,3.44047619,0.019398858,1.349360088,0.967876487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,Pterocarya,20,3.479166667,0.017657748,1.404037308,0.968528958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,Pterocarya,32,3.362694301,0.018116098,1.351499784,0.952740883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Pterocarya,19,3.286486486,0.017548677,1.342772213,0.966038967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,Pterocarya,12,3.165680473,0.01979434,1.423791002,0.972559629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,Pterocarya,6,2.885350318,0.021297567,1.374504764,0.968486319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Pterocarya,4,3.965909091,0.017625063,1.316233272,0.967358677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,Pterocarya,33,3.533742331,0.019921031,1.398912315,0.966096505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,Quercus,11,2.25,0.014929909,1.664126429,0.8779121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,Quercus,15,2.003095975,0.013445927,1.588436046,0.920053704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,Quercus,8,1.817391304,0.013687497,1.643069281,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,Quercus,8,1.555256065,0.013122881,1.627564132,0.878201442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,Quercus,9,1.696883853,0.013413985,1.608818382,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,Quercus,15,2.283333333,0.014485814,1.561823115,0.896069857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Quercus,15,1.990936556,0.014084614,1.659785421,0.898477105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Quercus,7,1.967647059,0.014992093,1.729260431,0.8421826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,Quercus,16,2.115987461,0.01467784,1.635872579,0.883245432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Quercus,11,1.887905605,0.014505438,1.651154118,0.884752231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,Quercus,8,1.425257732,0.010945606,1.492079387,0.934676425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,Quercus,6,1.44047619,0.01260248,1.479758688,0.938676669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Quercus,6,1.605263158,0.012130371,1.53371998,0.937288397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Quercus,13,1.797687861,0.011347895,1.361317216,0.926390757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Quercus,6,1.609418283,0.010902846,1.396076839,0.946574396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,Quercus,8,1.620111732,0.010961104,1.425149454,0.940210685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Quercus,5,1.224324324,0.011387155,1.360371401,0.958813484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Quercus,12,1.510971787,0.013477114,1.448088152,0.920309763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Quercus,8,1.674846626,0.0121199,1.427725774,0.937215843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,Quercus,8,1.604863222,0.012281258,1.411913877,0.927878479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,Quercus,4,1.492836676,0.011416742,1.383929795,0.96495055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,Quercus,11,1.174563591,0.011590892,1.438359607,0.940969192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,Quercus,12,1.437837838,0.011860745,1.497542642,0.949367917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,Quercus,11,1.371657754,0.011778133,1.459803698,0.943102732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Quercus,19,1.526610644,0.012201978,1.478255254,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,Quercus,16,1.54084507,0.012485639,1.477467264,0.945519428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,Quercus,11,1.293506494,0.011724605,1.458766063,0.950526588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,Quercus,21,1.363395225,0.012353751,1.473160051,0.93765954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Quercus,13,1.671511628,0.011913008,1.505682467,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,Quercus,18,1.272493573,0.01235496,1.462206124,0.936430073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,Quercus,26,2.290429043,0.016031685,1.659042675,0.892162925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,Quercus,17,2.077586207,0.015266382,1.743569132,0.876924115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Quercus,18,1.961956522,0.014524843,1.810127876,0.870991878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Quercus,14,2.60546875,0.01533078,1.528173552,0.921777941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,Quercus,21,2.150306748,0.015308793,1.661185741,0.882712812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,Quercus,25,2.085152838,0.011643456,1.730455768,0.876234194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,Quercus,21,2.072992701,0.01634116,1.575717077,0.911662062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,Quercus,17,2.216066482,0.012546321,1.664390233,0.912321315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,Quercus,15,2.294117647,0.012057299,1.553739344,0.926349588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,Quercus,17,2.252631579,0.016548876,1.679394218,0.874721836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Quercus,10,2.607594937,0.017243587,1.562870801,0.918901521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,Quercus,14,2.487889273,0.014590086,1.56272609,0.919028891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,Quercus,9,2.789256198,0.015986775,1.508630642,0.918095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,Quercus,22,2.388059701,0.012729794,1.581634159,0.924334114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Quercus,24,3.353174603,0.013569999,1.397289937,0.938871342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,Quercus,22,2.704,0.015074645,1.448331419,0.926624688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,Quercus,6,2.659722222,0.01273842,1.502779292,0.941009676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,Quercus,11,2.440677966,0.013884538,1.623046651,0.914649444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Quercus,12,2.212643678,0.011404011,1.489916541,0.931966046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Quercus,12,2.615131579,0.013185504,1.599735231,0.91936033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,Quercus,3,2.510510511,0.011383779,1.566538555,0.943567478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,Quercus,9,2.472826087,0.010531731,1.566103914,0.919869367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Quercus,10,2.786350148,0.011189042,1.538094752,0.923830653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,Quercus,17,2.657681941,0.011567635,1.695996068,0.891491416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,Quercus,17,2.675,0.012262858,1.702558159,0.885737066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,Quercus,11,2.686842105,0.010146201,1.549812255,0.92379208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,Quercus,11,2.614609572,0.009300097,1.451681768,0.925458857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,Quercus,14,2.473684211,0.016610829,1.755652296,0.900576237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,Quercus,15,2.567567568,0.010042159,1.615386076,0.916271271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,Quercus,16,2.590909091,0.012555464,1.640817181,0.912925246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,Quercus,13,2.751724138,0.017629022,1.760771812,0.823054731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,Quercus,14,2.157303371,0.021407959,2.076306197,0.733670835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Quercus,9,2.656565657,0.016163441,1.779064206,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Quercus,11,2.37037037,0.018466568,1.891755046,0.80311616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,Quercus,11,2.585284281,0.01665767,1.757205526,0.825440431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,Quercus,9,2.771428571,0.020951802,2.090580812,0.744210008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Quercus,15,2.002762431,0.021522525,1.993149853,0.760459964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,Quercus,12,2.475728155,0.018348972,1.796033887,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,Quercus,12,2.413580247,0.018120235,1.924177527,0.808946534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,Quercus,14,3.480286738,0.020499616,2.057625265,0.736505744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,Quercus,2,2.956692913,0.012867633,1.451539018,0.972124215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Quercus,4,2.713754647,0.012732608,1.492717709,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,Quercus,4,2.653136531,0.012652064,1.482406555,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Quercus,1,2.660377358,0.012551346,1.421154724,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Quercus,2,3.154150198,0.013369716,1.534545399,0.968124196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,Quercus,1,2.70411985,0.01259645,1.465460489,0.973102575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Quercus,2,2.59057971,0.012556095,1.503531402,0.974533558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Quercus,3,2.645283019,0.01230638,1.414662565,0.974173091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,Quercus,3,2.580071174,0.012568036,1.550831652,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Quercus,1,2.707865169,0.012623616,1.466230689,0.965916943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,Quercus,4,2.030674847,0.022803897,1.432291805,0.93233394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,Quercus,5,1.813253012,0.022613711,1.426662479,0.950472023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Quercus,4,1.603174603,0.03218633,1.489466292,0.923353193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Quercus,3,1.883116883,0.024322287,1.463926312,0.9379609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,Quercus,5,1.886363636,0.028448898,1.395609528,0.946928918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,Quercus,6,1.923566879,0.024410592,1.465068133,0.93245496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Quercus,5,1.834482759,0.025917448,1.423982869,0.940952448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,Quercus,5,1.74,0.025040583,1.352191483,0.945771875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,Quercus,5,1.711538462,0.02426291,1.393929253,0.943207845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,Quercus,4,1.587912088,0.022265115,1.429915181,0.94495771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Quercus,15,1.149741824,0.024456006,2.947693009,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,Quercus,10,1.370510397,0.020975087,2.915719531,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,Quercus,10,1.301270417,0.022346284,3.000774752,0.54463805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,Quercus,15,1.143598616,0.020288535,2.900971906,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Quercus,10,1.164556962,0.02259171,2.70259687,0.557629153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,Quercus,9,1.171171171,0.024199121,2.739200753,0.521800027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,Quercus,9,1.072164948,0.024744176,2.754841499,0.532764315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,Quercus,12,1.213483146,0.02136356,2.628903104,0.601552232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,Quercus,9,1.148333333,0.024923587,3.143200377,0.501939402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Quercus,14,1.166071429,0.0233251,2.779251378,0.518024354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Quercus,9,2.029032258,0.01284214,1.481709448,0.917464833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,Quercus,9,1.815625,0.012196328,1.414561031,0.942158965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Quercus,10,1.893939394,0.012822852,1.56770192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Quercus,8,1.857142857,0.012837088,1.528731349,0.914535843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,Quercus,7,2.108552632,0.012049567,1.481404896,0.954317484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Quercus,6,1.735202492,0.011225963,1.358949609,0.972244018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,Quercus,7,1.600591716,0.01176757,1.390946502,0.947131788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Quercus,6,1.920118343,0.014634369,1.6693835,0.876695965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Quercus,9,1.935185185,0.012267282,1.54307981,0.949758932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,Quercus,9,1.941558442,0.012160066,1.40068139,0.181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,Quercus,3,3.451612903,0.025244017,1.419227169,0.981711378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,Quercus,2,3.369565217,0.024772994,1.537411054,0.968421177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,Quercus,3,3.385135135,0.022460938,1.508544922,0.975834431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,Quercus,4,3.612676056,0.021031131,1.377728184,0.982147395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,Quercus,2,3.320610687,0.023191529,1.334918478,0.973840872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Quercus,4,3.266666667,0.026045639,1.379714906,0.974603451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Quercus,3,3.839160839,0.020608202,1.359569825,0.968323219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,Quercus,3,3.424460432,0.023064764,1.473028029,0.977884562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Quercus,3,3.684563758,0.02005813,1.382287337,0.978521984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Quercus,2,3.21969697,0.025569414,1.521149675,0.981514537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,Quercus,3,1.878504673,0.011712864,1.473149459,0.969309776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,Quercus,5,2.226804124,0.012187881,1.435505481,0.970330692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Quercus,4,2.135313531,0.012221631,1.490012921,0.964475477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Quercus,6,1.872274143,0.011936057,1.465764561,0.961296729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,Quercus,4,2.135416667,0.011714412,1.347309489,0.980266739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,Quercus,3,1.721212121,0.011596626,1.424424348,0.967888957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Quercus,3,2.188356164,0.011862008,1.419697477,0.970386067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,Quercus,3,1.805555556,0.011809884,1.444158298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,Quercus,1,1.743119266,0.011648064,1.417155804,0.971179039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,Quercus,4,1.980707396,0.011745887,1.459293114,0.972905108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,Quercus,13,1.162818955,0.019699101,3.077807737,0.53260812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,Quercus,8,1.094007051,0.015515183,2.164152278,0.543984874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,Quercus,12,1.120670391,0.020294905,3.218235659,0.497379565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,Quercus,13,1.372294372,0.019238191,2.992399166,0.537446793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,Quercus,12,1.4,0.022267062,2.806879943,0.548651343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,Quercus,10,1.149595687,0.026249281,3.43261419,0.466211484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,Quercus,9,1.338129496,0.017704547,2.813703937,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Quercus,14,1.037296037,0.021261349,3.162982968,0.508569587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,Quercus,16,1.29519774,0.020571031,3.014094708,0.50976367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,Quercus,13,1.095074456,0.021719416,3.114564324,0.47298655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,Quercus,10,1.727536232,0.011733876,1.505127623,0.954512996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,Quercus,5,2.050724638,0.013221897,1.399371154,0.96629042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Quercus,5,1.95112782,0.014631194,1.491798319,0.953641696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,Quercus,12,2.336996337,0.014770868,1.524112042,0.924491195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,Quercus,4,1.854304636,0.012610416,1.441969919,0.962497675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,Quercus,8,1.888513514,0.013844544,1.492360698,0.927443265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Quercus,8,1.908163265,0.012809426,1.412239166,0.966460492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,Quercus,6,2.185314685,0.012141558,1.360691802,0.966245445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
