id,label,number_corners,length_width_ratio,perimeter_area_ratio,ratio_of_areas,solidity,mu02,mu03,m11,nu02,m12,mu21,mu20,nu20,m30,nu21,mu11,mu12,nu11,nu12,m02,m03,m00,m01,mu30,nu30,nu03,m10,m20,m21,hu1,hu2,hu3,hu4,hu5,hu6,hu7
999,Quercus,25,2.085152838,0.011643456,1.730455768,0.876234194,2395347751,-18490907040,29556359021,0.03801564,8.80E+12,1.07239E+11,11476781698,0.182143573,3.79E+13,0.003396984,-58746959.25,-1.0186E+11,-0.00093235,-0.003226612,20105440074,6.59E+12,251017,66674839.67,6.28289E+11,0.019902239,-0.000585734,111494757.2,60999646188,1.63E+13,0.000862467,3.18E-07,5.95E-11,1.71E-11,5.40E-22,9.08E-15,-8.24E-23
896,Quercus,21,2.072992701,0.01634116,1.575717077,0.911662062,381489108.5,4005329753,4380282582,0.039860068,7.74809E+11,-14915634892,1661023161,0.173552783,3.98E+12,-0.004982664,-150506529.4,-4303312719,-0.015725745,-0.001437549,2814822148,5.68267E+11,97830,15428965.33,34924368861,0.011666711,0.001338006,28728245.17,10097209100,1.49E+12,0.00083536,2.88E-07,3.09E-11,6.96E-12,9.93E-23,3.35E-15,2.36E-23
494,Quercus,17,2.216066482,0.012546321,1.664390233,0.912321315,1057462830,3225906574,14908925498,0.035651911,3.60E+12,-17585658799,5569344060,0.187768073,1.82E+13,-0.001428666,39081605.14,-33516634078,0.00131762,-0.002722905,8967188567,2.38E+12,172223,36908490.83,2.08645E+11,0.016950374,0.000262074,69385907.33,33523822478,7.20E+12,0.00087503,3.54E-07,3.87E-11,1.20E-11,2.59E-22,7.05E-15,1.73E-23
742,Quercus,15,2.294117647,0.012057299,1.553739344,0.926349588,1047424692,-1568134174,13719981661,0.036458713,3.18E+12,-2924894411,5217297266,0.181603458,1.71E+13,-0.000247291,242599171.9,-25927821956,0.008444381,-0.002192119,7813310167,1.98E+12,169496.5,33864345.67,1.43136E+11,0.012101724,-0.000132581,67456468.33,32063722532,6.60E+12,0.000854299,3.27E-07,2.08E-11,5.83E-12,6.40E-23,3.27E-15,5.35E-24
1424,Quercus,17,2.252631579,0.016548876,1.679394218,0.874721836,438493515.6,-640203654.4,6111480267,0.037663466,1.18E+12,3739908654,2061470035,0.177065576,6.02E+12,0.000977929,16934343.03,-6725650235,0.001454539,-0.001758655,3573932714,7.58092E+11,107900,18393311,45938446757,0.012012204,-0.000167404,35752209.33,13907813614,2.39E+12,0.00084143,2.98E-07,1.82E-11,6.25E-12,6.66E-23,3.38E-15,-3.91E-24
179,Quercus,10,2.607594937,0.017243587,1.562870801,0.918901521,281890657.4,1095574914,4857493432,0.032742091,8.21085E+11,-5569659984,1819049741,0.211285799,5.97E+12,-0.002123786,178474375.6,1000361152,0.02073011,0.000381451,2182567179,3.94162E+11,92787,13279987.67,-12719009245,-0.00484993,0.000417757,32692209.67,13337695380,2.03E+12,0.000955229,5.13E-07,5.03E-12,1.42E-12,3.68E-24,8.94E-16,-9.02E-25
848,Quercus,14,2.487889273,0.014590086,1.56272609,0.919028891,3475719527,-25369638705,9804812035,0.200110521,4.66E+12,636708596.9,605721247.5,0.034873698,1.10E+12,0.000100977,381332661,-9658873291,0.021954786,-0.001531821,24213416645,1.23E+13,131791.5,52278601.83,1718121882,0.000272481,-0.004023424,23756076.83,4887872877,2.08E+12,0.000919982,4.47E-07,2.45E-12,9.70E-13,1.49E-24,6.05E-16,1.37E-25
1358,Quercus,9,2.789256198,0.015986775,1.508630642,0.918095238,331775656.7,-546580860,6260286690,0.02884632,1.09E+12,5149860488,2585642312,0.224809334,8.76E+12,0.001367265,54866711.98,1029120236,0.0047704,0.000273227,2835431220,5.34068E+11,107245,16386108.17,-5651194921,-0.001500368,-0.000145115,40613686.83,17966047536,2.79E+12,0.000992611,5.88E-07,1.46E-12,2.01E-13,4.45E-26,1.00E-17,9.96E-26
948,Quercus,22,2.388059701,0.012729794,1.581634159,0.924334114,932257519.7,-1960896973,14257325852,0.032963332,3.23E+12,18188261546,5746154353,0.20317604,2.05E+13,0.001568232,394816604.9,6025365112,0.013960167,0.00051952,7181765425,1.74E+12,168171.5,32418962.33,-14823665809,-0.001278129,-0.000169073,71910968.33,36495641434,7.39E+12,0.000924539,4.55E-07,1.95E-12,1.58E-13,-4.38E-26,-6.66E-17,7.59E-26
76,Quercus,24,3.353174603,0.013569999,1.397289937,0.938871342,557868538.2,-2650820810,10944758140,0.024416693,2.04E+12,29107956571,6160940759,0.269650977,2.12E+13,0.003276841,234398737.2,-4414354751,0.010259123,-0.000496948,4452061725,8.91027E+11,151155,24261631.67,74966069270,0.008439339,-0.000298417,66727761.67,35618081952,5.95E+12,0.001150275,9.25E-07,1.19E-11,4.24E-12,2.90E-23,3.27E-15,-8.48E-24
596,Quercus,22,2.704,0.015074645,1.448331419,0.926624688,417282128.5,-206240734.2,6773224729,0.031190753,1.23E+12,3017693688,2830953553,0.21160641,8.87E+12,0.000663239,145421551.6,3398836898,0.010869883,0.000747008,3224187177,6.32068E+11,115665,18018342.67,-13684575170,-0.003007644,-4.53E-05,42545802.83,18480850573,2.99E+12,0.000950235,5.04E-07,1.93E-12,3.38E-13,2.49E-25,1.92E-16,1.11E-25
1095,Quercus,6,2.659722222,0.01273842,1.502779292,0.941009676,4395250091,16128413989,10442242030,0.207076143,5.11E+12,-3270007490,666718753.3,0.031411534,1.09E+12,-0.000403629,107875076.4,3709506343,0.005082385,0.000457877,29163860680,1.57E+13,145689,60070909,-457749902.9,-5.65E-05,0.001990787,25063772.33,4978593250,2.09E+12,0.000933894,4.74E-07,7.56E-13,1.67E-13,5.62E-26,1.04E-16,1.84E-26
826,Quercus,11,2.440677966,0.013884538,1.623046651,0.914649444,564658637.3,-2227091095,9078253875,0.033519187,1.87E+12,9998327095,3302002408,0.196013003,1.12E+13,0.001647448,87991254.91,-6251248890,0.005223325,-0.001030033,4795457662,1.07E+12,129791.5,23433347,34232186690,0.005640518,-0.000366963,49794836,22405916703,4.12E+12,0.000899082,4.06E-07,6.29E-12,1.38E-12,3.95E-24,7.85E-16,-1.06E-24
139,Quercus,12,2.212643678,0.011404011,1.489916541,0.931966046,1169798411,-2158905449,15744218982,0.036661235,3.79E+12,3643321317,5831328471,0.182752603,2.05E+13,0.000270158,511510022.9,-5018204862,0.016030616,-0.000372108,8576002566,2.22E+12,178629,36372556.17,17291951266,0.001282225,-0.000160086,74809247.83,37161199665,8.00E+12,0.000859278,3.42E-07,4.07E-13,5.16E-14,7.48E-27,3.02E-17,1.68E-28
10,Quercus,12,2.615131579,0.013185504,1.599735231,0.91936033,688266236.2,-557856222.6,12465059296,0.030640453,2.66E+12,3062716940,4901196891,0.218193023,1.93E+13,0.000352193,317609787,-15934432.36,0.014139452,-1.83E-06,5771145758,1.32E+12,149875.5,27600708.5,4844444462,0.00055708,-6.41E-05,65962258.5,33932089508,6.53E+12,0.000974281,5.50E-07,8.07E-14,1.62E-14,5.20E-28,6.69E-18,-2.76E-28
1048,Quercus,3,2.510510511,0.011383779,1.566538555,0.943567478,1020776051,1238392748,16180418202,0.032739685,3.71E+12,6160177139,6444707811,0.206703229,2.61E+13,0.00047019,469323922.2,21860603360,0.01505278,0.001668561,7595103956,1.86E+12,176574.5,34071376,-1.48412E+11,-0.011327857,9.45E-05,81422558.83,43990520411,8.93E+12,0.000937893,4.77E-07,1.59E-11,5.53E-12,5.17E-23,3.66E-15,4.99E-24
492,Quercus,9,2.472826087,0.010531731,1.566103914,0.919869367,1696682182,24496698030,22830532570,0.03756775,5.71E+12,-1.15709E+11,9086798903,0.201198902,4.11E+13,-0.005557562,1323861087,24632789330,0.029312787,0.001183129,10166716948,2.73E+12,212516.5,42426667.83,-3.53642E+11,-0.016985647,0.001176592,107727587,63695419885,1.39E+13,0.000935437,4.63E-07,4.41E-11,1.60E-11,4.23E-22,1.07E-14,-4.07E-23
228,Quercus,10,2.786350148,0.011189042,1.538094752,0.923830653,1236064129,-9288641761,21837041898,0.029570329,5.21E+12,64661296338,9213622805,0.220417249,4.13E+13,0.003421081,40474503.09,21599962369,0.00096827,0.001142804,10114620008,2.61E+12,204452.5,42605668,-1.92373E+11,-0.01017799,-0.000491441,104595536.3,62723490480,1.32E+13,0.000979346,5.58E-07,1.81E-11,5.38E-12,5.10E-23,3.22E-15,1.44E-23
1051,Quercus,17,2.657681941,0.011567635,1.695996068,0.891491416,1555651162,58671420.23,26767411265,0.033891503,7.00E+12,70505058580,10508843823,0.228946257,5.17E+13,0.003318513,1575675083,38469263634,0.034327745,0.001810661,11534234570,3.16E+12,214245,46237015.5,-1.68078E+11,-0.007911067,2.76E-06,116729063.5,74107407456,1.78E+13,0.001029633,6.55E-07,1.68E-11,2.91E-12,1.33E-23,5.44E-16,1.54E-23
863,Quercus,17,2.675,0.012262858,1.702558159,0.885737066,1257729004,-9038256688,21511575368,0.030768505,5.36E+12,37950498153,9369588667,0.229213316,3.58E+13,0.002064746,885349674.5,-18705411920,0.021658788,-0.001017692,10446472047,2.75E+12,202181,43102079.5,2.07963E+11,0.011314479,-0.000491738,96752430.17,55669848054,1.28E+13,0.00101808,6.31E-07,1.52E-11,6.59E-12,6.61E-23,5.22E-15,-1.41E-24
766,Quercus,11,2.686842105,0.010146201,1.549812255,0.92379208,1846931179,10620976957,30854605035,0.029810996,7.84E+12,-66701712865,13716480774,0.221395341,6.83E+13,-0.002157964,422999784.3,45358211723,0.006827566,0.001467449,13416585903,3.70E+12,248907,53663470.33,-4.30255E+11,-0.01391982,0.000343615,141150759,93760580644,2.06E+13,0.00098399,5.65E-07,2.28E-11,9.43E-12,1.38E-22,6.92E-15,-1.09E-23
825,Quercus,11,2.614609572,0.009300097,1.451681768,0.925458857,2471000660,9523963419,33926209059,0.030986951,9.00E+12,-52749485845,16653821498,0.208842985,6.83E+13,-0.001244803,544237724,-3783673128,0.006824874,-8.93E-05,16562169260,4.81E+12,282388.5,63080773.33,15008550101,0.000354178,0.00022475,149438320.3,95735694818,2.19E+13,0.000939501,4.87E-07,9.71E-13,6.80E-14,-1.34E-26,-4.17E-17,1.12E-26
1037,Quercus,14,2.473684211,0.016610829,1.755652296,0.900576237,321704457.8,-237542917.1,6223754132,0.032975014,1.16E+12,367629159.6,2020059201,0.207057995,7.63E+12,0.0001199,11564598.65,9365152324,0.001185382,0.003054392,3033813971,6.09097E+11,98772.5,16367096.17,-73015864474,-0.023813713,-7.75E-05,37489453.5,16249314547,2.70E+12,0.000940198,4.64E-07,6.47E-11,2.55E-11,1.04E-21,1.74E-14,-7.55E-24
1508,Quercus,15,2.567567568,0.010042159,1.615386076,0.916271271,2208314307,12075415514,35000053418,0.032228448,9.52E+12,-71660029010,14715210447,0.214755839,7.21E+13,-0.00204409,1473741381,5222542770,0.021507988,0.000148972,15643667345,4.56E+12,261764.5,59303444,-1.51225E+11,-0.004313668,0.000344449,147984631.5,98376100904,2.39E+13,0.000967496,5.39E-07,3.88E-12,1.21E-12,2.54E-24,7.56E-16,-5.91E-25
815,Quercus,16,2.590909091,0.012555464,1.640817181,0.912925246,914213049.7,-5886915406,16260235336,0.031370346,3.69E+12,35328923660,6169909192,0.211714533,2.74E+13,0.002934069,-195001541.8,15556810756,-0.006691291,0.001291994,7832346607,1.94E+12,170712,34365803,-1.62139E+11,-0.013465692,-0.000488909,81741328.67,45309775237,8.97E+12,0.000952214,5.01E-07,2.30E-11,9.13E-12,1.32E-22,6.13E-15,1.36E-23
901,Quercus,13,2.751724138,0.017629022,1.760771812,0.823054731,489559909.5,-1395403985,10617098405,0.028925973,2.17E+12,-1243019602,4386709396,0.259191642,1.71E+13,-0.000203625,433825876.5,-1871203936,0.02563289,-0.000306531,4563636013,9.79473E+11,130094.5,23022052.33,14821900193,0.002428044,-0.000228588,57544294,29840097295,5.66E+12,0.001126089,8.48E-07,5.95E-13,2.43E-13,8.06E-26,1.81E-16,4.49E-26
1283,Quercus,14,2.157303371,0.021407959,2.076306197,0.733670835,629893532.8,-6114313324,11531670495,0.037191658,2.75E+12,39670428737,3957119089,0.233645551,1.39E+13,0.006492918,326528004.2,8351321250,0.019279636,0.001366873,6351145866,1.59E+12,130140,27286696,23776751191,0.003891576,-0.001000739,53441327,25902527354,5.74E+12,0.001057113,6.08E-07,2.49E-11,3.36E-12,2.00E-23,3.44E-16,-2.33E-23
667,Quercus,9,2.656565657,0.016163441,1.779064206,1,0.333333333,3.73E-09,355740,0.083333333,87156542,9.08E-09,0.333333333,0.083333333,765315078,1.61E-09,0,3.52E-09,0,6.23E-10,120050.3333,29412495,2,490,1.19E-07,2.11E-08,6.59E-10,1452,1054152.333,258267321.7,0.001023598,6.20E-07,1.98E-11,2.41E-12,7.90E-24,1.80E-16,1.46E-23
165,Quercus,11,2.37037037,0.018466568,1.891755046,0.80311616,593165600.6,8205079789,10377759914,0.035002906,2.16E+12,-26489921887,3602688310,0.212595876,1.55E+13,-0.004332523,103696693.6,-3865710110,0.006119178,-0.000632251,4875258672,1.11E+12,130177.5,23610001.5,40103915213,0.006559141,0.001341971,56647682.33,28253337722,5.19E+12,0.00096813,4.83E-07,1.62E-11,2.43E-12,1.40E-23,8.44E-16,6.07E-24
1554,Quercus,11,2.585284281,0.01665767,1.757205526,0.825440431,531789190.5,951176807.2,10357214268,0.031343972,2.16E+12,-3247328644,3740298608,0.220455432,1.48E+13,-0.000530328,49501110.27,-9954081101,0.002917625,-0.001625621,5060540908,1.14E+12,130254.5,24287657.17,70975644924,0.011591176,0.000155339,55280178.5,27201277959,5.11E+12,0.000985437,5.47E-07,1.59E-11,5.70E-12,5.44E-23,4.19E-15,4.88E-25
548,Quercus,9,2.771428571,0.020951802,2.090580812,0.744210008,546137661.9,-3164597143,14116996719,0.032309873,3.30E+12,30990862504,4968602160,0.293945858,2.47E+13,0.005084814,526759711.4,10000628150,0.03116346,0.001640849,6030159940,1.46E+12,130012,26701848.33,-27140695305,-0.004453099,-0.00051923,66171220.5,38647265841,8.50E+12,0.001273333,1.10E-06,2.06E-11,1.82E-12,-3.78E-24,-1.11E-15,1.05E-23
240,Quercus,15,2.002762431,0.021522525,1.993149853,0.760459964,665676939.7,3752880316,10233102650,0.039339524,2.29E+12,-16895062079,3557446349,0.210234481,1.24E+13,-0.002768323,100688191.8,-1042021643,0.005950372,-0.000170739,5649051890,1.37E+12,130082,25460702.67,-1439738167,-0.000235907,0.000614924,51767806.83,24159111640,4.79E+12,0.000973785,4.44E-07,4.66E-12,2.80E-13,-2.58E-25,-1.66E-16,-1.89E-25
1220,Quercus,12,2.475728155,0.018348972,1.796033887,1,16.58333333,5.344444469,1769895.125,0.060912152,328619492.4,-9.193546438,32.11195286,0.11795024,3181873651,-0.008313295,-3.319444445,-0.276262608,-0.012192633,-0.000249811,568806.4167,105614554.7,16.5,3063.5,5.399207592,0.004882252,0.004832732,9532.666667,5507409.917,1022538596,0.001028676,6.16E-07,1.81E-11,5.28E-12,4.90E-23,3.23E-15,-1.62E-23
1502,Quercus,12,2.413580247,0.018120235,1.924177527,0.808946534,513183528.3,-2525940879,10685322894,0.030215787,2.31E+12,8916287846,4067796826,0.239508234,1.46E+13,0.001454238,72677334.12,-7972386911,0.004279176,-0.001300289,5488433369,1.27E+12,130322.5,25463444.33,69532298704,0.011340653,-0.000411979,54315766.67,26705503351,5.29E+12,0.001053916,6.67E-07,1.49E-11,5.88E-12,5.49E-23,4.73E-15,-4.74E-25
897,Quercus,14,3.480286738,0.020499616,2.057625265,0.736505744,383597517,1517975232,13011662508,0.022659714,2.56E+12,-16039737018,5730061165,0.338483813,3.17E+13,-0.002626761,333175432.9,-2086692998,0.019681202,-0.000341729,4402301090,9.10041E+11,130110,22866427.83,-40777963539,-0.006678037,0.000248592,72140605.67,45729038845,8.39E+12,0.001412,1.55E-06,6.27E-12,3.60E-12,1.71E-23,3.91E-15,-2.11E-25
1291,Quercus,2,2.956692913,0.012867633,1.451539018,0.972124215,511810139.8,2575581641,8829956686,0.030070742,1.66E+12,-19172636251,3657770396,0.214907566,1.36E+13,-0.003118717,107011394.1,-3024438738,0.006287316,-0.00049197,3967676120,8.14939E+11,130461.5,21233404.33,13521818668,0.002199526,0.000418957,53595198.83,25675341388,4.25E+12,0.000959523,5.25E-07,6.58E-12,6.06E-13,-3.32E-25,-2.27E-16,1.16E-24
283,Quercus,4,2.713754647,0.012732608,1.492717709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000946259,4.93E-07,2.74E-11,9.50E-12,1.53E-22,6.66E-15,4.28E-24
1479,Quercus,4,2.653136531,0.012652064,1.482406555,1,0.333333333,1.86E-09,16800,0.083333333,2352020,3.64E-12,0.333333333,0.083333333,432060,6.43E-13,0,2.91E-10,0,5.14E-11,39200.33333,5488140,2,280,5.82E-11,1.03E-11,3.29E-10,120,7200.333333,1008046.667,0.000918746,4.46E-07,1.27E-11,4.22E-12,3.09E-23,2.75E-15,1.84E-24
458,Quercus,1,2.660377358,0.012551346,1.421154724,1,1,0,304950,0.0625,86911017.5,1.11E-08,1.666666667,0.104166667,76566525,3.46E-10,0,0,0,0,324901,92597355,4,1140,2.98E-08,9.31E-10,0,1070,286226.6667,81574600,0.000905238,4.27E-07,2.54E-12,6.09E-13,7.12E-25,3.23E-16,2.58E-25
168,Quercus,2,3.154150198,0.013369716,1.534545399,0.968124196,485266208.3,-4107836244,10541798744,0.028471237,2.09E+12,31629231666,3915001916,0.229698557,1.77E+13,0.005135958,-73116399.17,-1226641149,-0.00428984,-0.000199182,4647932101,9.99144E+11,130553,23311982.33,-2707559590,-0.000439654,-0.000667031,59446210.83,30983334183,5.50E+12,0.001011462,6.22E-07,1.57E-11,1.24E-12,-4.84E-24,-9.14E-16,2.60E-24
821,Quercus,1,2.70411985,0.01259645,1.465460489,0.973102575,551011316.8,-1463258204,10514925488,0.032312503,2.27E+12,15613025601,3692340530,0.216526888,1.40E+13,0.002533668,415987453.7,3614795869,0.02439441,0.000586606,5067599232,1.15E+12,130585.5,24285816.67,-4662325316,-0.000756598,-0.000237456,54302265.83,26273224890,5.25E+12,0.000974237,5.55E-07,4.11E-12,3.21E-13,-3.68E-25,-2.38E-16,-1.03E-26
923,Quercus,2,2.59057971,0.012556095,1.503531402,0.974533558,580251226.5,-2116441548,9613396783,0.034166245,1.99E+12,14737902354,3447424203,0.202990595,1.27E+13,0.002403877,393964686.5,2331211972,0.023197356,0.00038024,4584542070,1.00E+12,130319.5,22843755.83,2225391837,0.00036298,-0.00034521,52595194.5,24674136126,4.66E+12,0.00092888,4.69E-07,3.48E-12,2.80E-13,-1.39E-25,-1.22E-16,-2.39E-25
326,Quercus,3,2.645283019,0.01230638,1.414662565,0.974173091,571507568.6,944466308.4,8168841623,0.033602394,1.55E+12,-8197538430,3280832642,0.192900039,1.12E+13,-0.001334654,155730547.8,-4562944890,0.009156343,-0.0007429,3906162448,8.08334E+11,130414.5,20853952.83,22121703839,0.00360167,0.00015377,50111644.67,22536183322,3.72E+12,0.000887226,3.94E-07,3.04E-12,5.59E-13,6.14E-25,2.15E-16,3.92E-25
1061,Quercus,3,2.580071174,0.012568036,1.550831652,1,0.083333333,4.66E-10,76728.75,0.083333333,9092410.833,2.30E-09,0.083333333,0.083333333,271468583.8,2.30E-09,0,1.41E-09,0,1.41E-09,14042.33333,1664036.25,1,118.5,5.96E-08,5.96E-08,4.66E-10,647.5,419256.3333,49681875.5,0.000886548,3.86E-07,1.32E-11,3.87E-12,2.77E-23,2.40E-15,-1.83E-25
675,Quercus,1,2.707865169,0.012623616,1.466230689,0.965916943,560344355.6,-1954628594,8804481137,0.032800006,1.70E+12,12801968974,3363716342,0.196896631,1.26E+13,0.002072767,-62043468.37,-3050476764,-0.003631742,-0.000493903,4280818283,9.09361E+11,130704.5,22051818.17,23860383836,0.003863235,-0.000316474,52553247.83,24494158353,4.10E+12,0.000900002,4.13E-07,4.29E-12,8.48E-13,1.36E-24,2.82E-16,-8.85E-25
1390,Quercus,4,2.030674847,0.022803897,1.432291805,0.93233394,220622013,-824005016.9,754221196.2,0.159766509,1.69713E+11,19136619.56,57836796.77,0.041883323,59050159363,7.19E-05,15214726.79,-1358066599,0.011017957,-0.005101727,1601219901,3.9286E+11,37160.5,7162660.667,334815965.1,0.001257773,-0.003095466,3834029.167,453412196.8,90553578298,0.000789597,2.19E-07,1.69E-11,1.38E-12,1.30E-24,-5.32E-17,6.54E-24
1145,Quercus,5,1.813253012,0.022613711,1.426662479,0.950472023,175481206.3,1280758220,703477598,0.147146324,1.40843E+11,-360385350.5,52540954.99,0.044057187,78824783043,-0.001626169,-1746335.978,570285051.1,-0.001464356,0.0025733,1171433057,2.5982E+11,34533.5,5864614.5,-178134501.2,-0.000803797,0.005779173,4152677.167,551903245.3,92945993546,0.000749041,1.62E-07,1.12E-11,1.23E-12,3.97E-24,3.37E-16,2.31E-24
69,Quercus,4,1.603174603,0.03218633,1.489466292,0.923353193,35485663.89,169303938.4,174139931.5,0.129048489,23477464738,-26937750.82,14806105.62,0.053844436,15903195246,-0.00076074,-5640445.986,-115701245.6,-0.020512256,-0.003267481,278982007.3,42575699057,16582.5,2009422.333,53337995.41,0.001506301,0.004781257,1483614.5,147543146.8,16842653644,0.000717099,1.12E-07,1.10E-11,1.21E-12,4.30E-24,3.86E-16,-9.25E-25
87,Quercus,3,1.883116883,0.024322287,1.463926312,0.9379609,135080155.1,-120894759.9,530283750.4,0.151195798,1.0293E+11,43040812.42,38291652.37,0.042860011,47901659005,0.000278654,-7482211.569,-54011063.24,-0.008374872,-0.000349678,994550227.7,2.14338E+11,29890,5068487,13222369.46,8.56E-05,-0.000782695,3171326,374769022.7,62005397962,0.000759943,1.83E-07,2.10E-13,1.61E-14,5.72E-28,2.60E-18,7.40E-28
1257,Quercus,5,1.886363636,0.028448898,1.395609528,0.946928918,78396986.16,-99315745.68,311124090.7,0.146499267,53291030450,35519986.84,23344599.66,0.043623702,23447800992,0.000436408,-827748.1916,-80331291.79,-0.001546801,-0.000986972,593073773,1.11751E+11,23133,3450509.833,22179630.05,0.000272505,-0.00122022,2091395.833,212422390.3,31570696939,0.000744286,1.61E-07,9.62E-13,6.00E-14,1.97E-27,-1.17E-18,1.43E-26
632,Quercus,6,1.923566879,0.024410592,1.465068133,0.93245496,161928918.7,878453602,597941748.9,0.159301432,1.19001E+11,-203827283.1,41376393.99,0.040705013,57170965721,-0.001123004,-5935808.171,-134688794,-0.005839493,-0.00074208,1093459348,2.43143E+11,31882.5,5449726.5,37823821.98,0.000208394,0.004839917,3532861,432848419.3,72468163009,0.000783122,2.16E-07,4.43E-12,8.49E-13,1.63E-24,3.88E-16,-2.25E-25
22,Quercus,5,1.834482759,0.025917448,1.423982869,0.940952448,101938982.8,65851733.45,437581482.2,0.143165519,80334552705,13411455.23,32081349.44,0.045055806,39033038064,0.000115305,4625698.969,189070240.4,0.006496441,0.001625533,763786745.3,1.52464E+11,26684,4202469,-61262172.7,-0.000526702,0.000566161,2749096.333,315304653.7,50623927747,0.000737528,1.50E-07,1.76E-12,1.05E-13,6.97E-27,-9.76E-18,4.45E-26
1083,Quercus,5,1.74,0.025040583,1.352191483,0.945771875,115598753,-218973171.3,483539961.4,0.14392055,89332421482,94623189.47,35890015.08,0.044683101,46072570561,0.000699777,-2795328.862,-265061349.1,-0.003480187,-0.001960237,847440208,1.73112E+11,28341,4554241.833,62446398.82,0.000461817,-0.001619396,3026459.5,359077521,57199381962,0.000738477,1.51E-07,3.21E-12,1.81E-13,-6.33E-26,-3.76E-17,1.23E-25
840,Quercus,5,1.711538462,0.02426291,1.393929253,0.943207845,117837868.1,315442810.9,475380919,0.137839821,86046093104,-71395231.73,40007140.01,0.046798004,45900107320,-0.000488407,-4103547.898,-277512971.3,-0.004800089,-0.001898434,839111917.9,1.69124E+11,29238.5,4592273,87590883.36,0.000599199,0.002157908,3052825.167,358756101.1,55418836073,0.000723143,1.28E-07,3.15E-12,2.66E-13,1.45E-25,3.33E-17,-1.95E-25
1027,Quercus,4,1.587912088,0.022265115,1.429915181,0.94495771,172889671.1,2030408525,671837791.6,0.131134375,1.25417E+11,-746687308,66389043.72,0.050355152,83685758199,-0.002972167,-9504063.154,-135595166.6,-0.007208698,-0.000539733,1087342559,2.29462E+11,36310,5762272.5,109771861.5,0.000436944,0.008081981,4293362.167,574044199.2,88104602482,0.000711271,1.03E-07,1.77E-11,1.57E-12,8.24E-24,4.98E-16,5.14E-25
163,Quercus,15,1.149741824,0.024456006,2.947693009,1,3,0,134000,0.03,35912150,9.60E-10,21.66666667,0.216666667,1253250,3.04E-12,0,0,0,0,718243,192490732,10,2680,4.66E-10,1.47E-12,0,500,25021.66667,6705806.667,0.000950245,6.59E-08,2.56E-12,2.92E-14,-5.24E-27,-2.68E-18,-6.01E-27
605,Quercus,10,1.370510397,0.020975087,2.915719531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000947271,1.72E-07,7.88E-12,4.05E-12,2.26E-23,1.65E-15,3.55E-24
1007,Quercus,10,1.301270417,0.022346284,3.000774752,0.54463805,1337934112,-369205913.5,14508234451,0.079189018,4.80E+12,8138441623,2737682675,0.16203668,1.00E+13,0.001336069,54668712.5,9899015006,0.003235706,0.001625099,12614744231,4.50E+12,129982.5,38285610.5,-77796364658,-0.012771652,-6.06E-05,49070932.5,21262918121,6.31E+12,0.000943466,1.06E-07,1.93E-11,7.32E-12,8.63E-23,2.27E-15,1.06E-23
1530,Quercus,15,1.143598616,0.020288535,2.900971906,1,0.333333333,2.98E-08,93728,0.083333333,37866150.67,-1.31E-10,0.333333333,0.083333333,3121908,-2.32E-11,0,-2.33E-10,0,-4.12E-11,326432.3333,131878932,2,808,4.66E-10,8.23E-11,5.27E-09,232,26912.33333,10872582.67,0.000914023,9.04E-08,7.59E-11,6.09E-12,1.03E-23,1.34E-15,-1.30E-22
576,Quercus,10,1.164556962,0.02259171,2.70259687,0.557629153,1436638205,4488787488,12589604224,0.084920622,4.32E+12,-2540348852,2596704191,0.153492879,6.51E+12,-0.000416366,-106432278,-5588470815,-0.006291281,-0.000915957,13933568820,5.21E+12,130067,40316724.5,-6964704313,-0.001141524,0.000735718,40959066,15495018810,4.73E+12,0.000931496,7.36E-08,3.88E-13,2.37E-13,-6.67E-26,6.37E-17,2.72E-26
510,Quercus,9,1.171171171,0.024199121,2.739200753,0.521800027,1477436880,-326428926.9,11888682917,0.087646667,3.94E+12,-959846725.4,2645951262,0.156966983,6.39E+12,-0.000158028,-37352316.24,-17323599369,-0.002215869,-0.002852142,12775827978,4.64E+12,129833.5,38300256.67,1186498167,0.000195344,-5.37E-05,40427898.67,15234497289,4.47E+12,0.000955679,7.30E-08,4.63E-12,3.91E-13,-5.06E-25,1.03E-16,1.46E-25
469,Quercus,9,1.072164948,0.024744176,2.754841499,0.532764315,1597921591,-1797957747,12199946483,0.094660037,4.34E+12,2392449514,2335406317,0.138348246,5.45E+12,0.000393194,-116931316.9,-11418260214,-0.00692695,-0.001876566,14953180184,5.82E+12,129925.5,41655595.67,20799934838,0.003418424,-0.00029549,38416843.67,13694638164,4.32E+12,0.000910312,3.16E-08,5.16E-12,1.56E-13,1.40E-25,2.54E-17,-9.22E-29
841,Quercus,12,1.213483146,0.02136356,2.628903104,0.601552232,1341229807,10472003706,11920269782,0.079385914,3.81E+12,3177987971,2399773191,0.14203993,6.72E+12,0.000521738,-91791920.71,-11535876335,-0.005433063,-0.001893873,11997571681,4.21E+12,129981,37217226.83,26574875276,0.004362863,0.001719215,41952072.33,15940031945,4.51E+12,0.000865793,6.15E-08,5.99E-12,6.83E-13,-8.00E-25,-8.34E-18,-1.13E-24
